"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-BSPM08-130816-025000.wav","/BS12_AU_PM08/08_2013/","130816-025000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-025000.wav","/BS12_AU_PM08/08_2013/","130816-025000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-030000.wav","/BS12_AU_PM08/08_2013/","130816-030000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-030000.wav","/BS12_AU_PM08/08_2013/","130816-030000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-031000.wav","/BS12_AU_PM08/08_2013/","130816-031000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-031000.wav","/BS12_AU_PM08/08_2013/","130816-031000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-032000.wav","/BS12_AU_PM08/08_2013/","130816-032000",300,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-070000.wav","/BS12_AU_PM08/08_2013/","130816-070000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-070000.wav","/BS12_AU_PM08/08_2013/","130816-070000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-071000.wav","/BS12_AU_PM08/08_2013/","130816-071000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-071000.wav","/BS12_AU_PM08/08_2013/","130816-071000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-072000.wav","/BS12_AU_PM08/08_2013/","130816-072000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-072000.wav","/BS12_AU_PM08/08_2013/","130816-072000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-073000.wav","/BS12_AU_PM08/08_2013/","130816-073000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-073000.wav","/BS12_AU_PM08/08_2013/","130816-073000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-074000.wav","/BS12_AU_PM08/08_2013/","130816-074000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-074000.wav","/BS12_AU_PM08/08_2013/","130816-074000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-075000.wav","/BS12_AU_PM08/08_2013/","130816-075000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-075000.wav","/BS12_AU_PM08/08_2013/","130816-075000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-080000.wav","/BS12_AU_PM08/08_2013/","130816-080000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-080000.wav","/BS12_AU_PM08/08_2013/","130816-080000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-081000.wav","/BS12_AU_PM08/08_2013/","130816-081000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-081000.wav","/BS12_AU_PM08/08_2013/","130816-081000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-082000.wav","/BS12_AU_PM08/08_2013/","130816-082000",300,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-120000.wav","/BS12_AU_PM08/08_2013/","130816-120000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-120000.wav","/BS12_AU_PM08/08_2013/","130816-120000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-121000.wav","/BS12_AU_PM08/08_2013/","130816-121000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-121000.wav","/BS12_AU_PM08/08_2013/","130816-121000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-122000.wav","/BS12_AU_PM08/08_2013/","130816-122000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-122000.wav","/BS12_AU_PM08/08_2013/","130816-122000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-123000.wav","/BS12_AU_PM08/08_2013/","130816-123000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-123000.wav","/BS12_AU_PM08/08_2013/","130816-123000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-124000.wav","/BS12_AU_PM08/08_2013/","130816-124000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-124000.wav","/BS12_AU_PM08/08_2013/","130816-124000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-125000.wav","/BS12_AU_PM08/08_2013/","130816-125000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-125000.wav","/BS12_AU_PM08/08_2013/","130816-125000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-130000.wav","/BS12_AU_PM08/08_2013/","130816-130000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-130000.wav","/BS12_AU_PM08/08_2013/","130816-130000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-131000.wav","/BS12_AU_PM08/08_2013/","130816-131000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-131000.wav","/BS12_AU_PM08/08_2013/","130816-131000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-132000.wav","/BS12_AU_PM08/08_2013/","130816-132000",300,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-170000.wav","/BS12_AU_PM08/08_2013/","130816-170000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-170000.wav","/BS12_AU_PM08/08_2013/","130816-170000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-171000.wav","/BS12_AU_PM08/08_2013/","130816-171000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-171000.wav","/BS12_AU_PM08/08_2013/","130816-171000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-172000.wav","/BS12_AU_PM08/08_2013/","130816-172000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-172000.wav","/BS12_AU_PM08/08_2013/","130816-172000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-173000.wav","/BS12_AU_PM08/08_2013/","130816-173000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-173000.wav","/BS12_AU_PM08/08_2013/","130816-173000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-174000.wav","/BS12_AU_PM08/08_2013/","130816-174000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-174000.wav","/BS12_AU_PM08/08_2013/","130816-174000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-175000.wav","/BS12_AU_PM08/08_2013/","130816-175000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-175000.wav","/BS12_AU_PM08/08_2013/","130816-175000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-180000.wav","/BS12_AU_PM08/08_2013/","130816-180000",600,"BS12_AU_PM08",0,300,"08a","LOW"
