"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-BSPM02_b-130117-132000.wav","/BS12_AU_PM02-b/01_2013/","130117-132000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-132000.wav","/BS12_AU_PM02-b/01_2013/","130117-132000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-133000.wav","/BS12_AU_PM02-b/01_2013/","130117-133000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-133000.wav","/BS12_AU_PM02-b/01_2013/","130117-133000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-134000.wav","/BS12_AU_PM02-b/01_2013/","130117-134000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-134000.wav","/BS12_AU_PM02-b/01_2013/","130117-134000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-135000.wav","/BS12_AU_PM02-b/01_2013/","130117-135000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-135000.wav","/BS12_AU_PM02-b/01_2013/","130117-135000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-140000.wav","/BS12_AU_PM02-b/01_2013/","130117-140000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-140000.wav","/BS12_AU_PM02-b/01_2013/","130117-140000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-141000.wav","/BS12_AU_PM02-b/01_2013/","130117-141000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-141000.wav","/BS12_AU_PM02-b/01_2013/","130117-141000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-142000.wav","/BS12_AU_PM02-b/01_2013/","130117-142000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-142000.wav","/BS12_AU_PM02-b/01_2013/","130117-142000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-143000.wav","/BS12_AU_PM02-b/01_2013/","130117-143000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-143000.wav","/BS12_AU_PM02-b/01_2013/","130117-143000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-144000.wav","/BS12_AU_PM02-b/01_2013/","130117-144000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-144000.wav","/BS12_AU_PM02-b/01_2013/","130117-144000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-145000.wav","/BS12_AU_PM02-b/01_2013/","130117-145000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-145000.wav","/BS12_AU_PM02-b/01_2013/","130117-145000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-150000.wav","/BS12_AU_PM02-b/01_2013/","130117-150000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-150000.wav","/BS12_AU_PM02-b/01_2013/","130117-150000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-151000.wav","/BS12_AU_PM02-b/01_2013/","130117-151000",300,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-180000.wav","/BS12_AU_PM02-b/01_2013/","130117-180000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-180000.wav","/BS12_AU_PM02-b/01_2013/","130117-180000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-181000.wav","/BS12_AU_PM02-b/01_2013/","130117-181000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-181000.wav","/BS12_AU_PM02-b/01_2013/","130117-181000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-182000.wav","/BS12_AU_PM02-b/01_2013/","130117-182000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-182000.wav","/BS12_AU_PM02-b/01_2013/","130117-182000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-183000.wav","/BS12_AU_PM02-b/01_2013/","130117-183000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-183000.wav","/BS12_AU_PM02-b/01_2013/","130117-183000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-184000.wav","/BS12_AU_PM02-b/01_2013/","130117-184000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-184000.wav","/BS12_AU_PM02-b/01_2013/","130117-184000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-185000.wav","/BS12_AU_PM02-b/01_2013/","130117-185000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-185000.wav","/BS12_AU_PM02-b/01_2013/","130117-185000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-190000.wav","/BS12_AU_PM02-b/01_2013/","130117-190000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-190000.wav","/BS12_AU_PM02-b/01_2013/","130117-190000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-191000.wav","/BS12_AU_PM02-b/01_2013/","130117-191000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
