"FileName","FullPath","StartTime","Duration","Deployment","SiteID"
"AU-AWBS02-150828-140000.wav","/AW14_AU_BS02/08_2015/","150828-140000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150828-190000.wav","/AW14_AU_BS02/08_2015/","150828-190000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150828-192000.wav","/AW14_AU_BS02/08_2015/","150828-192000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150829-200000.wav","/AW14_AU_BS02/08_2015/","150829-200000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150830-011000.wav","/AW14_AU_BS02/08_2015/","150830-011000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150830-110000.wav","/AW14_AU_BS02/08_2015/","150830-110000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150903-152000.wav","/AW14_AU_BS02/09_2015/","150903-152000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150904-221000.wav","/AW14_AU_BS02/09_2015/","150904-221000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150915-224000.wav","/AW14_AU_BS02/09_2015/","150915-224000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150915-225000.wav","/AW14_AU_BS02/09_2015/","150915-225000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150925-172000.wav","/AW14_AU_BS02/09_2015/","150925-172000","600","AW14_AU_BS02","BS2"
